Delta,Theta,Alpha,Beta,Mean,StdDev,Variance,Kurtosis,Skewness,SEF95,KComplexCount,SpindleCount,SleepStage,Subject,DataType
231.085161298341,20.9731919739801,15.9069455764076,12.4800816643514,-0.110481391387726,27.0363810073771,730.965897976062,123.323819095969,-4.48760329902601,11.23046875,5,12,N3,S10,EEGsec_Features
389.500529003552,29.3435730587977,12.8940845444236,17.5702609464106,0.51488310433067,43.4651956767531,1889.22323521844,341.975201327557,10.7966208524434,13.7939453125,3,2,N3,S10,EEGsec_Features
325.12002445497,17.1037313525378,16.690735475551,15.5716111440679,0.697114117902933,39.9550003098633,1596.40204976118,280.161719244446,9.88172145837033,10.25390625,7,2,N3,S10,EEGsec_Features
630.070881057911,24.3335355122399,16.3406610788003,8.34365586492483,-0.216377868950758,22.1547841322815,490.834459947993,5.90596602153163,-0.0240419527073228,8.1787109375,5,59,N3,S10,EEGsec_Features
175.118514859768,17.5706454149693,13.8376927981566,18.8070846104176,0.263548147465305,40.5396951377208,1643.46688185934,253.043205042697,7.63463436939544,11.3525390625,8,4,N3,S10,EEGsec_Features
491.160310611072,19.7347064624828,8.69916564367825,10.3788699988969,-0.190720698855188,28.8452109893294,832.046197018927,22.6840555034584,-0.9488263916823,6.2255859375,4,8,N3,S10,EEGsec_Features
143.005899194564,17.1842452136628,11.6171382277612,8.36380326443524,-0.441997959303482,19.6180749681477,384.868865455862,56.6903951155314,-3.4801910992774,11.962890625,7,13,N3,S10,EEGsec_Features
1080.70806588774,26.7058501454978,22.9278996325544,13.3368556885079,0.999498970308182,45.1616765453053,2039.57702838278,126.929799207091,6.02986620298208,5.37109375,3,6,N3,S10,EEGsec_Features
263.183566418192,14.5758240670225,12.6595015600256,11.9870372659742,-0.243288445293079,24.3806669765401,594.416922220951,136.459043268064,-5.25653898790427,11.23046875,7,6,N3,S10,EEGsec_Features
275.918845654722,20.5437936240156,13.67433614231,12.6570036092146,-0.222468135696487,24.7003062515584,610.105128920773,121.782884947147,-4.93600129759131,10.1318359375,4,8,N3,S10,EEGsec_Features
307.946349985655,25.5414359099005,19.4824812392459,10.4775535590832,0.902231013816972,38.7788200461332,1503.79688417038,122.395458144381,6.18454265513374,11.1083984375,3,6,N3,S10,EEGsec_Features
241.280578885794,20.0704216777735,19.0293328480479,18.9393267052365,0.641033516403513,40.958024561916,1677.55977601451,245.386932171408,7.93177042676675,11.474609375,3,5,N3,S10,EEGsec_Features
250.808216898767,27.8551933816591,18.4361876763202,11.2929527153911,0.426378074990826,24.1560706909319,583.515751225298,63.7088731618853,3.49519612536204,11.474609375,5,15,N3,S10,EEGsec_Features
475.302617320424,18.1201208976835,14.1166736793675,9.09636628788027,0.0512202175503103,20.4933144849256,419.975938578062,7.05858179827874,0.596930513488247,10.498046875,3,70,N3,S10,EEGsec_Features
258.51325636476,21.0664275834267,17.1998566141073,21.1768113194711,0.025670171696708,38.1536178876017,1455.69855791312,184.831261131556,2.30044331222288,14.2822265625,7,7,N3,S10,EEGsec_Features
369.750646781239,20.9196469700268,16.2959231368063,10.5198948927562,0.509404957601738,28.3572912508338,804.135967084615,37.4938345537011,2.50168653205457,6.8359375,3,13,N3,S10,EEGsec_Features
836.783862760963,20.1240881372561,12.3424881425861,12.902100266667,-0.272779746788362,31.2226481641198,974.853758380413,37.93244159766,-1.62976375422465,5.859375,3,12,N3,S10,EEGsec_Features
236.882042465293,22.354741325921,15.7843548002841,13.23955640456,0.596040646648542,28.6984952420964,823.603629160632,218.490662605575,8.72529484417751,11.1083984375,7,4,N3,S10,EEGsec_Features
164.689918647624,19.3949539047931,15.5357639219701,11.3494721635787,0.21663097671259,20.315928198633,412.736938572011,153.338403019144,6.016765933753,13.427734375,4,17,N3,S10,EEGsec_Features
245.13085257074,21.0699395801563,24.6695784844537,14.1554785476087,-0.142404577610869,26.9177141063543,724.563332711426,82.6159016123059,-1.04187915681492,11.1083984375,7,9,N3,S10,EEGsec_Features
328.554565483156,19.8299822179015,16.6158249046523,14.6894057819825,0.384411007990833,30.580898469231,935.191351185412,162.766225414607,6.55068385949106,10.7421875,6,6,N3,S10,EEGsec_Features
336.096753161492,16.331904496691,18.0084042239828,12.2028505740412,0.266110970159503,24.5971816124238,605.021343274559,73.6474140694193,3.53624790037834,10.25390625,3,9,N3,S10,EEGsec_Features
732.442297481968,26.6207461277941,20.307495102739,17.1018869279961,0.311984185448589,34.513637897837,1191.19120094301,137.405474180066,5.56095204814017,7.080078125,4,4,N3,S10,EEGsec_Features
375.193899719512,24.1601880655139,21.3509491756946,13.423638264514,1.32453136856478,39.1675353949105,1534.09582891157,262.843879756906,10.6142153758596,10.25390625,4,5,N3,S10,EEGsec_Features
478.767587875655,24.486664091914,14.4182889803271,20.8610406825599,-0.621958441423084,42.7556212342265,1828.04314712464,264.988573485053,-8.98924510184191,14.2822265625,7,4,N3,S10,EEGsec_Features
389.671859427228,20.2311365783979,20.9943847974792,12.3861094272307,0.0440118708154037,24.3404343150651,592.456742645997,43.2803292062855,-0.973749342664272,10.6201171875,4,15,N3,S10,EEGsec_Features
550.842851786619,18.7251396419003,18.8694561234663,11.7891692459827,-0.708412059142556,35.2521025414038,1242.71073358965,79.0849684722294,-4.02062846765742,7.32421875,3,8,N3,S10,EEGsec_Features
347.379535115452,16.7955603736486,17.8848481503304,11.3319812912211,-0.108973721427853,20.940765936481,438.515678006483,9.58703492947771,-0.26357928513307,10.7421875,4,48,N3,S10,EEGsec_Features
342.257311139846,18.6594751661388,17.0991842733735,14.9725567594793,-0.242075725479774,31.1768872379917,971.998297850452,157.245632801906,-5.37634827623386,10.6201171875,4,5,N3,S10,EEGsec_Features
580.472503803291,30.0915647214917,20.1608468354176,11.3641683161379,-0.0761881950075666,22.2314417849883,494.237003839325,4.81614601584621,0.421471063660758,9.521484375,4,62,N3,S10,EEGsec_Features
578.022413866565,25.2202466838861,15.9632318468069,8.92262479631819,-0.389417221699572,23.3210549632141,543.871604597255,26.2558401510258,-1.52333851942219,8.1787109375,6,27,N3,S10,EEGsec_Features
511.329072741308,18.3951090662307,16.958546085972,17.4651921962724,-0.306773205776665,35.1617856738026,1236.35117177043,125.685266269472,-4.34635280650166,8.4228515625,5,3,N3,S10,EEGsec_Features
564.643914552319,14.7497930598119,12.6506082702822,12.09689009869,-0.496678309246129,29.4236261296909,865.749774619827,130.82834613389,-5.60974215877318,7.080078125,4,6,N3,S10,EEGsec_Features
695.215061412604,25.6356498246042,17.3125688697464,16.9818919552664,-0.592575211483776,38.3003510501887,1466.91689056769,218.14554363266,-8.16914301714427,8.056640625,6,3,N3,S10,EEGsec_Features
198.891468775084,16.3528840346288,14.9742661273051,11.7200680949439,0.164131831765601,17.3031622928938,299.399425334221,9.89930999771785,0.744413239379075,11.5966796875,5,43,N3,S10,EEGsec_Features
244.90444425679,15.2911488594643,15.9044445471606,11.8061446814035,-0.135408787153203,16.770175421418,281.238783665133,3.12999962036095,0.185489575516561,11.474609375,7,67,N3,S10,EEGsec_Features
332.228766432563,19.4304452821323,15.8547878914618,12.6583910274507,-0.811969752317932,31.4604464620586,989.759691592053,109.663044342108,-5.50820840301439,11.474609375,8,7,N3,S10,EEGsec_Features
241.786236516029,18.6387131471293,20.8974251160212,14.3608121397062,-0.0256943886822378,27.7877947897191,772.16153927554,133.381053266388,4.39994881400026,11.3525390625,4,6,N3,S10,EEGsec_Features
796.381757749473,25.8401098748866,22.3494837279725,11.6236145965135,0.293183024073736,30.0826118583953,904.963536222868,38.5710135747648,2.34119016597762,6.8359375,5,11,N3,S10,EEGsec_Features
535.036488102623,22.1059284207674,24.6135012815742,10.9141621606925,0.228084559346114,19.6493242669006,386.09594414581,5.57960946276844,0.495507990663849,10.1318359375,4,54,N3,S10,EEGsec_Features
191.753740168559,21.3409692576959,25.9917771970579,10.7394872360217,-0.214405453250955,20.5468147047048,422.171594509473,43.3967352084994,-1.98135444838445,11.8408203125,4,38,N3,S10,EEGsec_Features
250.455039276725,15.2722735823387,17.6273496751844,9.99458188387323,0.421407833992555,18.9478173368137,359.019781829259,28.3743018453927,2.05169313517106,11.23046875,7,36,N3,S10,EEGsec_Features
208.283641746417,19.3496064562898,15.3325020170689,11.121709983085,0.225174253785373,21.9263589133516,480.765215197113,111.253352327314,4.55574896223253,11.3525390625,2,11,Wake,S10,EEGsec_Features
719.754214067845,38.4052431560778,30.1746258471838,40.8869353750003,-0.0525572183067158,37.5437018377443,1409.52954768144,13.3623758519104,0.23571773583112,12.8173828125,4,20,Wake,S10,EEGsec_Features
273.705118696855,21.8958301604772,7.87806111142005,13.9862264535185,0.521411483682305,29.8121056775207,888.761644927662,92.1520470950035,4.20169496684585,17.9443359375,6,8,Wake,S10,EEGsec_Features
477.253341054448,32.5791591622589,20.7243864807726,33.7824676832924,-0.083627586389173,19.666521638586,386.772073360971,8.82158128649651,0.307934621814067,15.5029296875,5,27,Wake,S10,EEGsec_Features
232.82200545132,18.8175876042978,6.42702104451905,10.0559613861296,-0.0963840657640203,15.06024975985,226.811122829062,8.76204571769975,0.228062232124635,14.404296875,4,40,N2,S10,EEGsec_Features
91.5692622131878,18.1442295587283,5.7347524320595,11.6173688229232,-0.531838889258105,31.4351772565706,988.170369152015,265.913703921036,-8.88872017062204,16.4794921875,3,5,N2,S10,EEGsec_Features
467.233093296592,33.8311454474583,32.2949647322928,27.5586039435742,0.0614067012569611,18.5320768789889,343.437873448755,12.434826368042,1.26732376255351,11.962890625,7,32,N2,S10,EEGsec_Features
182.474461092899,18.3501791601641,8.3190564965453,11.0559486543159,-0.0991531834345944,14.6296683787438,214.027196872017,23.7696643898832,-0.731713160234685,13.427734375,4,23,N2,S10,EEGsec_Features
186.469764476994,20.1824807849058,7.86229173914848,16.0638311849586,0.253432742942786,28.1850987183297,794.399789761993,113.04495468218,2.96518066529881,12.20703125,3,20,N2,S10,EEGsec_Features
95.1663178898204,16.8474941784071,7.87884093159074,12.384473975771,-0.139126533258202,25.0835946382082,629.186719973945,153.298619309039,-3.08380237370664,16.2353515625,8,19,N2,S10,EEGsec_Features
40.8464035624953,12.269126826153,5.94346141633649,10.7070592622653,-0.316856079380887,21.4483323634961,460.030961174993,162.812703461044,-6.46506894652881,19.1650390625,7,14,N2,S10,EEGsec_Features
113.354849950202,20.9543497731651,9.3919997148345,37.3875932419072,-0.334028715218743,26.096012418595,681.001864151466,96.5354890272922,-4.13335515880874,21.728515625,6,11,N2,S10,EEGsec_Features
47.3140674119681,12.839124199656,5.62107045529625,15.9688124988817,0.455467653468391,26.72679049293,714.321330052975,281.200336828112,9.9493120424243,14.5263671875,4,6,N2,S10,EEGsec_Features
124.78813932171,22.0279300307603,11.3326666517425,23.9016928089722,-0.569881285455316,35.9342293056165,1291.26883578863,327.428136403003,-9.64926700395287,24.4140625,6,6,N2,S10,EEGsec_Features
26.2081974176132,14.0959265207994,6.06438509441212,18.348318442882,0.269577362743328,12.9839932659798,168.584081131009,204.005041114043,8.12112459535555,18.6767578125,6,14,Wake,S10,EEGsec_Features
357.035668022643,38.4583137161668,26.6886001298804,123.588678224949,-0.0794417920330112,26.2384533920025,688.456436404287,24.8240933451864,-1.20749638028833,20.3857421875,7,27,N2,S10,EEGsec_Features
766.896885170802,30.6771651171306,21.4661983278865,120.807208991666,-2.00220627631838,148.389908521113,22019.5649509043,419.262629662815,-11.3919422017894,30.3955078125,5,4,N2,S10,EEGsec_Features
212.006301565759,23.6480313471976,9.36352438507374,18.7971333628,-0.0478103222044692,17.7059611982169,313.501061952764,9.22266421914272,0.719229724299341,12.20703125,5,26,N2,S10,EEGsec_Features
64.4644195606439,15.6526205240682,5.38107978825278,12.8197843663147,0.161488982303105,13.015329082916,169.398791136598,103.890357369618,4.24805521320709,17.2119140625,7,36,N2,S10,EEGsec_Features
44.4012385165951,14.8427132131183,8.50708835140617,13.4135542998241,0.0716586078112312,9.68970225893793,93.8903298668668,4.04821988395751,0.0497890599413783,17.9443359375,7,47,N2,S10,EEGsec_Features
94.8019421393243,33.7867696025944,9.72375517376065,19.173460399329,0.151565672507531,14.6482236300213,214.570455515114,71.7081125510431,3.38961590028463,16.845703125,7,27,N2,S10,EEGsec_Features
44.3956032836231,23.3650282067348,7.91423192028828,20.4768235745007,0.0512636651801239,10.9231121600054,119.314379260058,15.4032745736931,0.983611343698141,20.3857421875,13,43,N2,S10,EEGsec_Features
35.7444144808888,14.6899386767718,5.06097232097909,14.9797855974623,-0.0659037568694533,10.6183745553708,112.749878198146,24.5852465950663,0.619572755745639,22.94921875,6,50,N2,S10,EEGsec_Features
51.9114849131979,20.7826431329218,6.48798781838319,21.10745112051,-0.15108457221896,14.1093421153789,199.073534928804,66.6640971008728,-3.21506318454389,21.3623046875,6,38,REM,S10,EEGsec_Features
40.0058181209397,43.7201787259899,11.719416238804,27.1328027310372,-0.00938974332345673,12.531870437358,157.047776658727,31.521698528443,-1.12666770709897,21.6064453125,8,51,REM,S10,EEGsec_Features
30.062416516038,15.9131110720294,5.11051979079796,19.7560751784611,0.0306056557894405,8.89170612685963,79.0624378464331,7.0368809697956,0.118829466670012,23.5595703125,9,62,REM,S10,EEGsec_Features
27.3931819147863,14.4358634932081,4.89357722916926,17.9140340856412,0.052613029499119,13.0304300483456,169.792107244829,127.937320748944,-3.91073192779088,24.5361328125,11,27,REM,S10,EEGsec_Features
31.4215350528171,16.4675181412408,5.43870808773297,16.4690152025696,-0.0492062646505188,12.0819876677293,145.974426003164,144.949033191765,-4.6134092251039,24.5361328125,10,23,REM,S10,EEGsec_Features
28.199559149508,17.3645459619663,5.6302009010478,17.5226798763617,-0.108699157552504,9.99432320738112,99.8864963735969,48.8242180043771,-2.59981947912029,23.4375,8,50,REM,S10,EEGsec_Features
37.3459153179401,19.4123941063934,7.39660472194491,28.8776146950369,0.0505544578151891,11.5361410977655,133.082551427554,30.0528920867891,1.11508536373502,24.2919921875,9,39,Wake,S10,EEGsec_Features
144.8884458075,31.721946932778,18.9404952383006,83.2123433807554,0.0126508011885841,19.3698186398933,375.189874142357,12.6519722632389,-0.625514068230142,26.85546875,4,15,N2,S10,EEGsec_Features
26.4206721857249,19.2897667253477,5.6759573175048,19.1550520610093,-0.356533504104336,17.4847606030017,305.716853344282,290.676906720099,-9.59163659584395,26.4892578125,6,9,N2,S10,EEGsec_Features
43.8897939648102,16.024180748857,7.98308099453352,20.9604050838027,-0.356853402344628,16.8703907852664,284.6100852476,236.22670488357,-8.17228524253465,25.2685546875,9,18,N2,S10,EEGsec_Features
25.6734474725478,15.793723837838,7.79821417540069,20.9633678841241,0.152850128693175,18.3293814524106,335.966224427974,257.206552255193,7.54937822547578,25.7568359375,9,9,N2,S10,EEGsec_Features
25.1627732331946,12.6415715649776,4.26981098762216,15.6520670075403,-0.0750294391466746,10.4654317976982,109.525262712273,112.633024097202,-4.17544477974578,24.4140625,7,31,N2,S10,EEGsec_Features
47.5018376974738,20.1978826481251,9.12438787928393,23.2405769828038,0.213793919181248,15.8063709960978,249.841364066282,107.696639283341,4.45472070161581,21.6064453125,6,28,N2,S10,EEGsec_Features
27.2186450894468,13.9211792248746,4.62837219932296,11.1446096470228,0.400392972542195,14.6236178600461,213.85019931666,159.033665850386,6.81216020999669,24.4140625,7,13,REM,S10,EEGsec_Features
21.484550533718,11.6293897384835,5.28637695111698,14.1135251827931,-0.0172892706237263,8.26134679199227,68.249850817561,14.2802375161338,0.504897875861666,23.3154296875,7,59,REM,S10,EEGsec_Features
34.8524958984355,13.9942325340052,7.27795576673891,29.7605323249161,0.275220383903184,14.2986644940053,204.451806312127,169.246742059702,6.41726819363736,24.4140625,5,30,REM,S10,EEGsec_Features
37.7257349789933,10.9183007893878,3.83825430732679,11.8728651756661,0.38104896717722,15.1875087546935,230.660422173892,162.997922846466,6.7504581394372,24.5361328125,7,14,REM,S10,EEGsec_Features
124.984677760386,21.1227562777099,14.8213127581707,47.3384869149778,-0.75226866334625,45.2118101251115,2044.10777478913,294.635966511609,-10.2980452500891,20.99609375,6,5,Wake,S10,EEGsec_Features
478.225500721195,36.1970946670714,28.8157900418707,157.170528258488,2.26316365477655,120.818018575083,14596.9936124092,453.34001416368,13.0635175042014,30.517578125,3,4,Wake,S10,EEGsec_Features
26.5007961319165,15.6886058086242,5.6263348980917,27.2344182256188,0.118016681184634,10.9761046785622,120.474873914756,73.10280803985,3.22058719140409,26.3671875,7,32,N1,S10,EEGsec_Features
29.6979318499763,14.7654630401377,9.41287790739815,22.3361567763109,-0.179062049341542,9.17969020553742,84.2667122696397,8.87648703387051,-0.654695312677504,24.2919921875,6,65,N1,S10,EEGsec_Features
28.7130739753804,13.6716834332752,5.86010561954822,16.6406882405348,-0.0757734739594431,11.391950636555,129.776539305706,42.6273881782809,-0.95119961043182,24.4140625,6,39,N2,S10,EEGsec_Features
136.68567067742,21.8683987570109,10.5408165668191,18.2176555138382,0.0523449501458128,15.8823564723621,252.249247115181,20.4583031389639,1.50263962278761,12.20703125,2,45,N2,S10,EEGsec_Features
57.3910609291447,20.5435068194529,7.40210700977514,15.7371480045507,0.0336775876860013,12.2428800261272,149.888111334145,8.96994685107661,0.168633982214243,19.4091796875,4,40,N2,S10,EEGsec_Features
40.6030628656412,23.5008412409721,9.87028784503838,14.165436125744,-0.0156255345568731,11.5503800662229,133.411279674199,14.3338591045254,1.11597211345576,18.310546875,7,36,N2,S10,EEGsec_Features
59.2396552721978,16.7052534858222,9.37608911472307,16.6515779914269,-0.00934907281018151,11.9287324758719,142.29465848092,9.25360823831672,0.255367032095408,19.287109375,4,49,N2,S10,EEGsec_Features
93.9841063942021,20.5882717232323,9.50879655470387,13.2998209415749,-0.121625868943401,11.3429201717157,128.661838021914,14.1977591005897,-0.650762841053404,17.9443359375,6,62,N2,S10,EEGsec_Features
352.321221761719,23.1069649942641,9.86445483241458,18.1845189892897,-0.105234637550054,17.1259797762208,293.299183295522,25.6162409664764,-0.440896470211431,12.939453125,4,29,N2,S10,EEGsec_Features
54.2590934038301,14.3956754751485,7.8508467309326,17.9682258299616,-0.523241540942922,22.5328644539639,507.729980500711,151.370449696442,-6.32216957445818,21.240234375,6,12,N2,S10,EEGsec_Features
46.1005473238708,11.8405086164286,6.14301135335427,14.3035470289283,-0.183423179844197,13.6216088935163,185.548228847921,21.3677202321842,-0.534211782254578,20.3857421875,2,27,N2,S10,EEGsec_Features
54.8616125850388,24.3752675545165,8.2465891048248,21.9399198936416,0.175389641551633,14.2052970196268,201.790463415818,130.964982044365,5.30214755316575,21.97265625,8,20,N2,S10,EEGsec_Features
96.9812836954457,17.1956939144117,9.15528126883954,15.0023755868375,-0.147076941066751,14.0029821970514,196.083510410938,65.9064531899411,-2.33695345931643,17.333984375,5,24,N2,S10,EEGsec_Features
36.9361274066676,12.0595256903274,5.19187397235522,15.468119703323,-0.0448508004173762,16.511948770455,272.644452198131,141.615055649683,2.72246781280083,23.92578125,8,10,N2,S10,EEGsec_Features
71.4149240402118,19.0192843620501,11.7031286195974,14.9765524752838,0.0511891026496388,15.3365146914756,235.208682881846,80.3483146564193,-1.76732142365631,20.6298828125,6,24,N2,S10,EEGsec_Features
92.1800122259303,11.3341222894399,6.81102364528634,12.6360285932564,0.122620504285657,12.0036771159995,144.088264305171,9.49853936050859,0.828112737145033,15.5029296875,7,46,N2,S10,EEGsec_Features
107.67717031,13.3677119805302,5.52399453285445,11.3638392456402,0.0407060077220814,11.1505263551846,124.334237997667,9.93958930753819,0.555492136415561,16.7236328125,6,42,N2,S10,EEGsec_Features
38.0436338361708,13.9822296081927,7.06591480566609,11.8361889653951,-0.177680115972059,13.367539504454,178.691112403139,36.0183475012555,-1.78989025288978,18.06640625,7,34,N2,S10,EEGsec_Features
33.5235917830592,10.0317095319196,9.87858887059794,11.6681815913616,0.0458897871595075,12.9472286466128,167.630729627672,16.4561779741385,0.980166595960578,17.7001953125,3,43,N2,S10,EEGsec_Features
46.3265783054002,11.167645060622,5.72605652115039,16.6767573880335,-0.001402491532768,32.3142950657498,1044.21366559634,170.266667100924,-2.28946412845138,27.7099609375,4,5,Wake,S10,EEGsec_Features
538.619701979357,16.4920602426489,8.04551239331866,33.0587150000773,0.128075493416488,26.4669542293067,700.499666176215,10.0926559126752,0.376000569466351,11.474609375,5,33,N2,S10,EEGsec_Features
170.85905480039,10.1429843992283,8.80172173335848,11.1223672887008,-0.0856214459807621,14.6354740776611,214.197101477891,50.4562659709203,-1.82135647828977,12.451171875,1,27,N2,S10,EEGsec_Features
210.726254197265,16.4604204555998,7.66548144928776,17.3698570195423,0.314933853435237,21.4809931742429,461.433067751868,139.947356391303,5.98671839976081,14.5263671875,3,12,N2,S10,EEGsec_Features
60.5709463183784,13.286213017106,9.61003091293214,25.9436382991235,-0.258356912947435,17.196687583458,295.726063843059,62.4489807206908,-2.25102726477328,19.53125,5,25,N2,S10,EEGsec_Features
85.807899259593,12.6148127456494,6.75573619293616,12.9028291398723,0.0435464452049342,11.1931494561534,125.286594747787,13.1510990224702,0.0373040325417768,16.845703125,6,37,N2,S10,EEGsec_Features
40.4392946366727,14.545831975762,6.50246842199887,15.007370460639,-0.343802379952609,14.4568374736574,209.000149739745,86.2088078004688,-4.5762947517601,18.1884765625,10,24,N2,S10,EEGsec_Features
275.629840416877,18.9557136324863,11.9094073148423,12.9588320689589,0.427373197075553,26.1687971069948,684.805942027061,165.472002626727,6.36030495519379,13.7939453125,5,10,N2,S10,EEGsec_Features
43.8826042600687,15.1681654906544,9.86559483505922,21.468170760999,0.838252051885199,31.1275716506308,968.925716865155,450.643925355325,15.5965149001452,18.798828125,1,3,N2,S10,EEGsec_Features
106.585305837091,11.3618932291168,8.6394322836722,17.5544478586241,0.424127058371611,35.7661013073838,1279.21400273004,376.266493931527,12.2895493683217,14.5263671875,5,4,N2,S10,EEGsec_Features
35.5001933078147,9.46521212549644,7.39526699365349,12.8543627865414,0.512599991664996,16.3096285810175,266.003984450742,220.518933956065,8.99355109895259,20.8740234375,7,17,N2,S10,EEGsec_Features
137.90590001278,14.8156349724891,21.9094936343366,41.9268889689944,-0.341396536345789,22.7176936199008,516.093603407681,73.5037198718071,-3.03895391451261,17.2119140625,5,22,N2,S10,EEGsec_Features
104.947010315258,19.5278540853056,9.00327956591955,17.5122538330358,-0.0038233137958413,14.343310875682,205.730566876458,63.7623013305643,-2.16946786860064,14.7705078125,3,24,N2,S10,EEGsec_Features
52.0211053725097,11.7570496159984,7.13713083279498,11.281061616219,0.00370367709488338,11.1904294974892,125.225712338277,25.4178609385225,0.39743943852792,19.1650390625,9,42,N2,S10,EEGsec_Features
52.0943547857069,12.519649410275,6.74535097610953,11.3606412322838,-0.190410919647301,11.4198629823707,130.413270536122,55.9885725195313,-2.97664883199673,19.04296875,5,24,N2,S10,EEGsec_Features
47.5791713158615,12.084406939925,9.16520736067228,13.629125713204,-0.162558243967558,12.2574119877708,150.244148637948,86.3283646557911,-4.00797923401736,18.4326171875,10,29,N2,S10,EEGsec_Features
77.2630538353222,15.7972228705727,8.94684432440088,18.1485249335521,-0.87457013394096,40.3570690635294,1628.69302339848,458.854149623273,-14.6798792483428,15.5029296875,4,2,N2,S10,EEGsec_Features
38.380311910881,15.1115116484017,9.55584768409004,15.7556053091365,-0.0853742407379326,14.8637560453665,220.93124377617,84.8863508145748,-1.98686449533173,19.287109375,10,24,N2,S10,EEGsec_Features
72.9712968064975,22.1348905156762,13.3214216084847,14.5135889767098,-0.660078059419736,27.2009467577773,739.891504519436,282.098007863831,-9.79750278635312,20.6298828125,5,7,N2,S10,EEGsec_Features
53.6012114976269,15.3445809605068,7.34155654361014,12.0477093710564,-0.144273212653685,11.0732873856798,122.617693525855,33.144921603296,-1.74390189492854,17.9443359375,9,32,N2,S10,EEGsec_Features
189.188706265383,20.7988664433546,13.8741976245235,17.1914683013355,-0.206016817323733,16.5895080789566,275.211778301765,10.2233308442916,0.759358552226058,13.5498046875,6,45,N2,S10,EEGsec_Features
59.6783078563343,14.5833420149458,6.60262828654586,12.419426113573,-0.257310073759484,12.6380535803073,159.720398298718,26.6428461257919,-1.6189046486275,18.5546875,7,38,N2,S10,EEGsec_Features
53.3079009301094,10.767280827957,6.52612668215695,16.6568663268353,-0.19020049981165,14.4239512068139,208.050368416548,100.334438279063,-3.91000126099193,19.53125,10,23,N2,S10,EEGsec_Features
43.4943969937094,13.8264637042031,7.66247520961795,13.3366701403237,0.172524436669223,9.61272462377829,92.4044746925934,10.6569307709906,0.86621477178337,20.8740234375,6,63,N2,S10,EEGsec_Features
112.159339124531,19.4811019021891,9.62082665654489,19.4341002010168,0.128453899888922,14.2015660573494,201.684478481258,39.0408666147505,2.33270596246047,16.6015625,6,29,N2,S10,EEGsec_Features
169.635315219382,13.5956818908756,11.6734238956107,17.7517423941098,-0.267967660980319,16.1967737342299,262.335479397838,56.0698494615585,-2.31923719969302,15.13671875,4,34,N2,S10,EEGsec_Features
51.2424843915511,13.4951849250747,9.28363700826796,13.5414083967569,-0.154558931157238,9.61218584425954,92.3941167045835,11.3627340017597,-0.413481613950061,20.3857421875,9,49,N2,S10,EEGsec_Features
56.6261104564603,17.7734346787203,10.8416133513584,18.3461494421111,-0.0705989815661792,10.4766776450822,109.760774478965,19.6758380857478,-1.08154811475199,20.99609375,5,41,N2,S10,EEGsec_Features
54.4947462287309,13.8248546032062,9.01592926284721,13.3449103230925,0.00677902255755606,10.1653494706128,103.334329859688,11.1314202274557,0.648550289574556,20.8740234375,10,70,N2,S10,EEGsec_Features
105.524346004922,27.3277511732288,14.6994487134282,17.6568640403078,0.0396741192257162,14.9580526246878,223.743338322929,30.418431964996,2.03367918356628,16.9677734375,5,48,N2,S10,EEGsec_Features
57.6422838966724,12.0842406607953,9.68663920770086,15.2700874948669,-0.513243155448354,20.0728982156409,402.921242775481,287.053237374681,-9.69354727787859,26.3671875,7,11,N2,S10,EEGsec_Features
57.984750823899,14.4794513152002,10.2730198373843,16.7125535320705,-0.13979482630216,14.4333715510533,208.322214330755,91.4309246265319,-3.97265876602125,20.99609375,8,26,N2,S10,EEGsec_Features
67.9935025721803,20.4202917792036,12.2808476674909,19.5381032200681,0.0508541502321323,13.7517385758495,189.110313858506,9.08171924821357,1.15566682559316,15.9912109375,4,31,N2,S10,EEGsec_Features
698.402415628584,40.4965821010029,36.3337352694332,42.0018685318546,-0.654808557998898,40.0811501505719,1606.49859739269,186.387559076521,-7.0818736104098,12.3291015625,5,8,N2,S10,EEGsec_Features
50.8911443141581,17.709685923245,6.68875413184559,7.84804342362026,-0.227015831245782,12.5361718578591,157.155604849777,68.9965629936762,-3.30262476314527,16.11328125,4,35,N2,S10,EEGsec_Features
189.675852649714,14.5873696874122,7.60320128070303,9.59538547070574,-0.0528404646394047,13.4988598298165,182.219216705035,9.87696161126473,0.541547922497941,11.474609375,3,48,N2,S10,EEGsec_Features
398.694072751008,20.5229536378364,24.6896229509446,15.1925505931551,-0.153229179364526,17.4280777751269,303.737894935873,13.5973827139083,-0.117026257747,11.8408203125,3,42,N2,S10,EEGsec_Features
48.304468576905,11.5754381907351,6.74757061303063,8.99440768314065,-0.128839419910528,12.6426257855884,159.835986754425,56.0747088325126,-2.37151600076066,15.13671875,5,36,N2,S10,EEGsec_Features
53.9277283382482,13.4121719139215,9.01425000144966,10.0750477836788,-0.265659470740198,13.5568423986191,183.787975820998,145.106930015406,-5.99093907264565,15.0146484375,6,26,N2,S10,EEGsec_Features
112.195839733809,18.0831461333178,12.2682638960749,15.995529330804,-0.228802739193851,13.3744855218998,178.876862975507,32.3107565011651,-1.81718936992842,14.16015625,4,31,N2,S10,EEGsec_Features
49.2451959829557,14.8278816122219,6.14460105450867,7.78302473721521,-0.197442741643437,12.5365854062425,157.165973648011,89.7914097962488,-4.01639238496424,15.13671875,9,36,N2,S10,EEGsec_Features
